
 RollNo - 812201,
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:37
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:38
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:39
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:40
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:41
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:42
Suspicious Activity Detected! - 19:08:45
Suspicious Activity Detected! - 19:08:45
Suspicious Activity Detected! - 19:08:45
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:46
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:47
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:48
Suspicious Activity Detected! - 19:08:49
Suspicious Activity Detected! - 19:08:49
Suspicious Activity Detected! - 19:08:49
Suspicious Activity Detected! - 19:08:49
Suspicious Activity Detected! - 19:08:49
Suspicious Activity Detected! - 19:08:49
Face Not Detected! - 19:08:49
Face Not Detected! - 19:08:49
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:50
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:51
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:52
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Face Not Detected! - 19:08:53
Suspicious Activity Detected! - 19:08:53
Face Not Detected! - 19:08:53
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Face Not Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:54
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Face Not Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:55
Suspicious Activity Detected! - 19:08:56
Suspicious Activity Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:56
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:57
Face Not Detected! - 19:08:58
Face Not Detected! - 19:08:58
Face Not Detected! - 19:08:58
Face Not Detected! - 19:08:58
Suspicious Activity Detected! - 19:08:58
Face Not Detected! - 19:08:58
Suspicious Activity Detected! - 19:08:58
Suspicious Activity Detected! - 19:08:58
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:08:59
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:00
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:01
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:02
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:03
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:04
Suspicious Activity Detected! - 19:09:06
Suspicious Activity Detected! - 19:09:06
Suspicious Activity Detected! - 19:09:06
Suspicious Activity Detected! - 19:09:06
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:07
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:08
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:09
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:10
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:11
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:12
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:13
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:14
Suspicious Activity Detected! - 19:09:15
Suspicious Activity Detected! - 19:09:15
Suspicious Activity Detected! - 19:09:15
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:23
Face Not Detected! - 19:09:24
Suspicious Activity Detected! - 19:09:26
Suspicious Activity Detected! - 19:09:26
Suspicious Activity Detected! - 19:09:26
Suspicious Activity Detected! - 19:09:26
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:27
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:28
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:29
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:30
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:31
Suspicious Activity Detected! - 19:09:32
Suspicious Activity Detected! - 19:09:32
Suspicious Activity Detected! - 19:09:32
Suspicious Activity Detected! - 19:09:32
Suspicious Activity Detected! - 19:09:32
Suspicious Activity Detected! - 19:09:33
